"","id","date","last.touch","last.click"
"3071",1328,2017-01-11,"direct","none"
"3072",1328,2017-01-27,"email","none"
"3073",1328,2017-02-17,"email","none"
"3074",1328,2017-02-21,"email","email"
"3075",1328,2017-02-22,"email","email"
"3076",1328,2017-02-23,"email","email"
"3077",1329,2017-02-07,"display","email"
"3078",1330,2017-01-03,"social","none"
"3079",1330,2017-01-07,"social","none"
"3080",1331,2017-01-03,"social","none"
"3081",1332,2017-01-06,"social","none"
"3082",1333,2017-01-12,"display","social"
"3083",1333,2017-02-22,"display","social"
"3084",1334,2017-01-06,"direct","none"
"3085",1334,2017-02-21,"email","email"
"3086",1335,2017-01-29,"social","social"
"3087",1336,2017-02-04,"direct","email"
"3088",1336,2017-02-27,"email","email"
"3089",1337,2017-01-01,"social","none"
"3090",1338,2017-01-13,"none","none"
"3091",1339,2017-01-10,"display","email"
"3092",1340,2017-01-25,"social","none"
"3093",1341,2017-02-18,"email","social"
"3094",1341,2017-02-26,"email","social"
"3095",1342,2017-01-08,"social","none"
"3096",1342,2017-01-14,"social","none"
"3097",1342,2017-01-17,"display","none"
"3098",1342,2017-01-22,"social","none"
"3099",1342,2017-02-03,"direct","none"
"3100",1343,2017-01-01,"none","none"
"3101",1343,2017-02-06,"email","none"
"3102",1343,2017-02-22,"email","none"
"3103",1344,2017-01-23,"social","social"
"3104",1344,2017-01-25,"social","social"
"3105",1345,2017-01-01,"social","none"
"3106",1345,2017-02-04,"social","none"
"3107",1346,2017-01-30,"social","social"
"3108",1349,2017-01-25,"social","email"
"3109",1349,2017-02-06,"direct","email"
"3110",1349,2017-02-18,"email","email"
"3111",1349,2017-02-26,"email","email"
"3112",1349,2017-02-28,"email","email"
"3113",1353,2017-02-21,"email","email"
"3114",1354,2017-01-18,"email","none"
"3115",1355,2017-01-09,"display","none"
"3116",1355,2017-01-11,"social","none"
"3117",1355,2017-02-03,"display","social"
"3118",1355,2017-02-18,"display","email"
"3119",1355,2017-02-22,"email","email"
"3120",1356,2017-01-03,"social","none"
"3121",1356,2017-01-04,"social","none"
"3122",1356,2017-01-08,"social","none"
"3123",1356,2017-01-09,"social","none"
"3124",1356,2017-02-06,"direct","none"
"3125",1357,2017-01-25,"display","none"
"3126",1358,2017-01-06,"social","none"
"3127",1359,2017-02-02,"email","none"
"3128",1360,2017-02-02,"none","none"
"3129",1360,2017-02-04,"none","none"
"3130",1361,2017-01-17,"email","none"
"3131",1361,2017-02-22,"email","email"
"3132",1362,2017-01-03,"email","none"
"3133",1362,2017-01-07,"direct","none"
"3134",1362,2017-01-11,"email","none"
"3135",1362,2017-01-28,"email","email"
"3136",1362,2017-02-03,"direct","email"
"3137",1362,2017-02-12,"email","email"
"3138",1363,2017-01-08,"social","social"
"3139",1364,2017-01-24,"email","email"
"3140",1364,2017-02-13,"display","email"
"3141",1365,2017-01-21,"display","none"
"3142",1366,2017-01-03,"social","social"
"3143",1366,2017-01-04,"social","social"
"3144",1366,2017-01-08,"social","social"
"3145",1366,2017-01-13,"social","social"
"3146",1366,2017-01-18,"social","social"
"3147",1366,2017-01-31,"social","social"
"3148",1367,2017-01-10,"email","none"
"3149",1367,2017-01-11,"email","none"
"3150",1368,2017-01-01,"display","none"
"3151",1368,2017-01-06,"display","none"
"3152",1368,2017-01-18,"display","none"
"3153",1369,2017-01-10,"email","social"
"3154",1369,2017-01-19,"social","social"
"3155",1369,2017-02-22,"email","social"
"3156",1370,2017-02-08,"email","display"
"3157",1371,2017-01-07,"social","none"
"3158",1371,2017-01-29,"social","social"
"3159",1371,2017-02-27,"email","social"
"3160",1372,2017-01-04,"social","none"
"3161",1373,2017-01-13,"display","display"
"3162",1373,2017-02-02,"display","display"
"3163",1373,2017-02-07,"display","display"
"3164",1373,2017-02-10,"display","display"
"3165",1373,2017-02-22,"display","email"
"3166",1374,2017-02-05,"direct","email"
"3167",1374,2017-02-11,"email","email"
"3168",1374,2017-02-13,"email","email"
"3169",1375,2017-01-11,"social","social"
"3170",1375,2017-01-18,"email","email"
"3171",1375,2017-01-21,"social","email"
"3172",1375,2017-02-07,"email","email"
"3173",1377,2017-01-02,"social","none"
"3174",1377,2017-01-08,"social","social"
"3175",1377,2017-01-27,"social","social"
"3176",1377,2017-01-29,"social","social"
"3177",1378,2017-01-09,"social","none"
"3178",1378,2017-01-12,"social","social"
"3179",1378,2017-01-17,"social","social"
"3180",1378,2017-02-24,"email","email"
"3181",1379,2017-01-21,"email","none"
"3182",1379,2017-02-09,"email","none"
"3183",1380,2017-01-21,"email","email"
"3184",1380,2017-01-31,"email","email"
"3185",1380,2017-02-16,"email","email"
"3186",1381,2017-01-06,"display","none"
"3187",1381,2017-01-09,"display","none"
"3188",1381,2017-01-15,"display","social"
"3189",1381,2017-02-12,"display","social"
"3190",1381,2017-02-22,"display","display"
"3191",1382,2017-01-03,"email","none"
"3192",1382,2017-02-07,"email","none"
"3193",1382,2017-02-17,"email","none"
"3194",1384,2017-01-12,"email","email"
"3195",1384,2017-01-17,"email","email"
"3196",1384,2017-01-29,"email","email"
"3197",1384,2017-02-24,"email","email"
"3198",1385,2017-01-06,"social","social"
"3199",1385,2017-01-09,"social","social"
"3200",1385,2017-01-24,"social","email"
"3201",1385,2017-02-08,"display","email"
"3202",1386,2017-01-01,"none","none"
"3203",1386,2017-01-17,"email","social"
"3204",1386,2017-01-22,"social","social"
"3205",1386,2017-01-25,"social","email"
"3206",1387,2017-02-07,"email","none"
"3207",1388,2017-01-10,"display","none"
"3208",1388,2017-01-17,"display","none"
"3209",1389,2017-02-23,"display","email"
"3210",1391,2017-01-01,"social","none"
"3211",1391,2017-01-07,"social","email"
"3212",1391,2017-01-09,"social","email"
"3213",1391,2017-01-25,"social","email"
"3214",1391,2017-02-07,"email","email"
"3215",1391,2017-02-20,"email","email"
"3216",1392,2017-01-16,"display","none"
"3217",1392,2017-01-31,"display","none"
"3218",1393,2017-02-21,"email","none"
"3219",1393,2017-02-27,"email","none"
"3220",1394,2017-01-14,"social","none"
"3221",1395,2017-01-08,"social","social"
"3222",1395,2017-01-13,"social","social"
"3223",1395,2017-01-29,"display","social"
"3224",1396,2017-02-08,"display","none"
"3225",1396,2017-02-27,"display","none"
"3226",1397,2017-01-18,"display","none"
"3227",1397,2017-01-22,"social","none"
"3228",1398,2017-01-12,"direct","none"
"3229",1398,2017-01-22,"email","none"
"3230",1398,2017-01-24,"email","none"
"3231",1398,2017-01-26,"email","none"
"3232",1398,2017-01-31,"email","none"
"3233",1399,2017-01-05,"social","none"
"3234",1399,2017-01-12,"social","none"
"3235",1399,2017-02-06,"social","none"
"3236",1400,2017-01-05,"social","none"
"3237",1400,2017-01-06,"social","none"
"3238",1400,2017-02-09,"direct","email"
"3239",1401,2017-01-27,"none","none"
"3240",1403,2017-01-11,"social","none"
"3241",1403,2017-01-12,"social","none"
"3242",1403,2017-01-13,"social","none"
"3243",1404,2017-01-27,"social","none"
"3244",1404,2017-02-19,"direct","none"
"3245",1405,2017-01-04,"email","none"
"3246",1405,2017-01-29,"email","none"
"3247",1405,2017-02-06,"direct","none"
"3248",1405,2017-02-24,"email","email"
"3249",1408,2017-01-08,"social","none"
"3250",1408,2017-01-10,"email","social"
"3251",1410,2017-01-06,"direct","none"
"3252",1411,2017-01-07,"social","none"
"3253",1411,2017-01-26,"social","none"
"3254",1411,2017-02-05,"direct","none"
"3255",1411,2017-02-07,"email","none"
"3256",1411,2017-02-14,"email","none"
"3257",1411,2017-02-21,"email","none"
"3258",1412,2017-01-08,"social","none"
"3259",1412,2017-01-11,"social","none"
"3260",1412,2017-01-20,"social","none"
"3261",1412,2017-02-04,"direct","none"
"3262",1412,2017-02-18,"email","none"
"3263",1413,2017-01-08,"social","none"
"3264",1413,2017-01-18,"social","none"
"3265",1414,2017-02-08,"email","email"
"3266",1418,2017-01-03,"email","none"
"3267",1418,2017-01-04,"email","none"
"3268",1418,2017-01-07,"direct","none"
"3269",1418,2017-02-08,"email","email"
"3270",1418,2017-02-21,"email","email"
"3271",1419,2017-01-03,"social","none"
"3272",1419,2017-01-15,"social","none"
"3273",1419,2017-01-16,"social","none"
"3274",1419,2017-02-08,"email","none"
"3275",1420,2017-01-06,"direct","none"
"3276",1420,2017-01-24,"email","none"
"3277",1420,2017-02-03,"direct","none"
"3278",1420,2017-02-06,"direct","none"
"3279",1421,2017-01-15,"none","none"
"3280",1422,2017-01-17,"display","none"
"3281",1423,2017-01-30,"email","none"
"3282",1423,2017-02-11,"email","none"
"3283",1423,2017-02-28,"email","none"
"3284",1424,2017-01-08,"direct","none"
"3285",1424,2017-01-19,"direct","none"
"3286",1424,2017-02-06,"direct","none"
"3287",1424,2017-02-10,"direct","none"
"3288",1425,2017-02-17,"display","none"
"3289",1426,2017-02-04,"social","social"
"3290",1427,2017-02-16,"display","email"
"3291",1427,2017-02-21,"email","email"
"3292",1428,2017-01-10,"social","none"
"3293",1429,2017-02-13,"email","none"
"3294",1429,2017-02-16,"email","none"
"3295",1430,2017-01-20,"direct","none"
"3296",1430,2017-01-23,"direct","none"
"3297",1432,2017-02-08,"email","none"
"3298",1433,2017-01-20,"email","none"
"3299",1435,2017-01-05,"display","none"
"3300",1435,2017-01-31,"email","none"
"3301",1436,2017-02-15,"social","social"
"3302",1437,2017-01-04,"email","none"
"3303",1437,2017-01-10,"email","email"
"3304",1437,2017-01-12,"email","email"
"3305",1437,2017-02-19,"email","email"
"3306",1439,2017-01-01,"display","none"
"3307",1439,2017-01-04,"social","none"
"3308",1439,2017-01-08,"display","none"
"3309",1439,2017-01-13,"social","social"
"3310",1439,2017-01-29,"social","social"
"3311",1439,2017-02-12,"display","social"
"3312",1440,2017-01-03,"email","none"
"3313",1440,2017-01-25,"email","none"
"3314",1440,2017-01-30,"social","none"
"3315",1440,2017-02-10,"email","email"
"3316",1440,2017-02-13,"email","email"
"3317",1440,2017-02-17,"email","email"
"3318",1440,2017-02-27,"email","email"
"3319",1441,2017-01-31,"email","email"
"3320",1441,2017-02-08,"email","email"
"3321",1441,2017-02-11,"display","email"
"3322",1441,2017-02-14,"display","email"
"3323",1442,2017-01-12,"social","email"
"3324",1442,2017-01-17,"social","email"
"3325",1442,2017-01-30,"social","email"
"3326",1443,2017-01-08,"direct","none"
"3327",1443,2017-01-25,"email","none"
"3328",1444,2017-01-18,"social","social"
"3329",1444,2017-02-06,"direct","social"
"3330",1445,2017-01-18,"email","email"
"3331",1446,2017-01-14,"social","none"
"3332",1446,2017-01-23,"social","none"
"3333",1447,2017-01-10,"email","none"
"3334",1447,2017-01-19,"email","none"
"3335",1447,2017-02-21,"email","none"
"3336",1448,2017-01-02,"social","none"
"3337",1448,2017-01-04,"social","none"
"3338",1448,2017-01-10,"email","none"
"3339",1448,2017-01-27,"social","email"
"3340",1448,2017-02-08,"direct","email"
"3341",1448,2017-02-16,"direct","email"
"3342",1450,2017-02-15,"display","display"
"3343",1452,2017-01-16,"social","social"
"3344",1452,2017-01-23,"social","social"
"3345",1453,2017-01-08,"social","none"
"3346",1453,2017-01-10,"social","none"
"3347",1453,2017-02-03,"email","social"
"3348",1453,2017-02-06,"email","social"
"3349",1454,2017-02-26,"email","email"
"3350",1455,2017-02-05,"direct","email"
"3351",1457,2017-02-04,"direct","none"
"3352",1459,2017-01-03,"email","none"
"3353",1459,2017-01-24,"email","email"
"3354",1459,2017-01-30,"social","email"
"3355",1459,2017-02-07,"email","email"
"3356",1460,2017-02-19,"display","display"
"3357",1461,2017-01-04,"social","none"
"3358",1462,2017-01-17,"display","none"
"3359",1462,2017-01-22,"display","none"
"3360",1462,2017-01-25,"email","none"
"3361",1463,2017-01-06,"social","none"
"3362",1463,2017-01-10,"social","email"
"3363",1463,2017-01-21,"social","social"
"3364",1463,2017-01-23,"social","social"
"3365",1463,2017-02-01,"email","social"
"3366",1463,2017-02-20,"email","social"
"3367",1463,2017-02-28,"email","social"
"3368",1464,2017-01-17,"none","none"
"3369",1465,2017-01-05,"email","none"
"3370",1465,2017-01-09,"direct","none"
"3371",1465,2017-02-16,"email","none"
"3372",1467,2017-01-11,"none","none"
"3373",1467,2017-02-04,"none","none"
"3374",1467,2017-02-18,"none","none"
"3375",1468,2017-02-20,"display","none"
"3376",1470,2017-01-10,"email","none"
"3377",1470,2017-01-25,"email","none"
"3378",1470,2017-02-15,"display","email"
"3379",1471,2017-01-09,"direct","none"
"3380",1471,2017-02-06,"direct","email"
"3381",1471,2017-02-07,"email","email"
"3382",1471,2017-02-14,"email","email"
"3383",1473,2017-01-10,"email","none"
"3384",1473,2017-01-14,"email","none"
"3385",1473,2017-02-07,"email","none"
"3386",1473,2017-02-13,"email","none"
"3387",1473,2017-02-25,"email","none"
"3388",1474,2017-02-15,"social","none"
"3389",1475,2017-01-02,"none","none"
"3390",1475,2017-01-10,"display","none"
"3391",1475,2017-01-20,"display","none"
"3392",1475,2017-02-16,"display","none"
"3393",1476,2017-01-28,"email","none"
"3394",1476,2017-01-31,"email","none"
"3395",1476,2017-02-04,"direct","none"
"3396",1476,2017-02-06,"direct","none"
"3397",1477,2017-01-12,"social","social"
"3398",1477,2017-02-14,"display","display"
"3399",1478,2017-02-14,"display","email"
"3400",1479,2017-01-17,"social","none"
"3401",1479,2017-01-21,"social","none"
"3402",1479,2017-02-19,"email","none"
"3403",1479,2017-02-22,"email","none"
"3404",1480,2017-01-09,"email","none"
"3405",1480,2017-01-11,"email","none"
"3406",1481,2017-01-25,"email","email"
"3407",1482,2017-01-05,"social","none"
"3408",1483,2017-01-09,"display","none"
"3409",1483,2017-01-11,"display","none"
"3410",1483,2017-02-04,"display","none"
"3411",1484,2017-01-23,"email","email"
"3412",1485,2017-02-02,"email","social"
"3413",1487,2017-01-06,"social","social"
"3414",1487,2017-02-05,"direct","social"
"3415",1487,2017-02-16,"direct","social"
"3416",1488,2017-01-12,"display","none"
"3417",1488,2017-01-18,"display","none"
"3418",1488,2017-02-15,"display","email"
"3419",1490,2017-01-07,"social","none"
"3420",1490,2017-01-10,"social","none"
"3421",1490,2017-01-17,"social","none"
"3422",1491,2017-01-09,"direct","none"
"3423",1491,2017-01-14,"email","none"
"3424",1491,2017-02-04,"direct","none"
"3425",1491,2017-02-21,"email","none"
"3426",1491,2017-02-25,"email","none"
"3427",1492,2017-01-04,"social","none"
"3428",1492,2017-01-09,"social","none"
"3429",1493,2017-01-08,"display","none"
"3430",1494,2017-01-06,"direct","social"
"3431",1494,2017-01-14,"social","social"
"3432",1494,2017-02-05,"direct","email"
"3433",1495,2017-01-16,"email","none"
"3434",1495,2017-02-03,"direct","none"
"3435",1499,2017-01-13,"social","email"
"3436",1500,2017-01-13,"none","none"
"3437",1501,2017-01-29,"email","none"
"3438",1501,2017-02-12,"email","none"
"3439",1501,2017-02-23,"email","none"
"3440",1503,2017-01-05,"social","social"
"3441",1503,2017-01-25,"social","email"
"3442",1504,2017-02-14,"none","none"
"3443",1508,2017-01-07,"social","none"
"3444",1510,2017-01-10,"direct","none"
"3445",1510,2017-02-05,"direct","email"
"3446",1510,2017-02-06,"direct","email"
"3447",1510,2017-02-08,"direct","email"
"3448",1510,2017-02-24,"email","email"
"3449",1511,2017-01-03,"email","none"
"3450",1511,2017-01-26,"email","none"
"3451",1511,2017-02-23,"email","email"
"3452",1512,2017-01-20,"email","none"
"3453",1512,2017-01-25,"email","none"
"3454",1513,2017-02-28,"display","none"
"3455",1515,2017-01-13,"social","social"
"3456",1515,2017-01-28,"social","social"
"3457",1518,2017-01-26,"social","none"
"3458",1518,2017-02-14,"social","none"
"3459",1518,2017-02-15,"social","none"
"3460",1519,2017-01-04,"social","none"
"3461",1519,2017-02-08,"social","none"
"3462",1520,2017-01-23,"none","none"
"3463",1520,2017-02-27,"none","none"
"3464",1521,2017-02-19,"display","none"
"3465",1521,2017-02-20,"display","none"
"3466",1522,2017-01-09,"social","none"
"3467",1523,2017-02-16,"email","none"
"3468",1523,2017-02-27,"email","email"
"3469",1525,2017-01-20,"social","social"
"3470",1526,2017-02-11,"display","none"
"3471",1528,2017-01-06,"direct","none"
"3472",1528,2017-01-08,"social","none"
"3473",1528,2017-02-01,"email","social"
"3474",1528,2017-02-15,"email","social"
"3475",1528,2017-02-21,"email","social"
"3476",1529,2017-01-01,"none","none"
"3477",1529,2017-02-07,"email","email"
"3478",1529,2017-02-08,"email","email"
"3479",1529,2017-02-27,"email","email"
"3480",1530,2017-01-08,"display","display"
"3481",1530,2017-01-19,"display","display"
"3482",1530,2017-01-27,"display","display"
"3483",1532,2017-01-17,"email","none"
"3484",1532,2017-01-30,"email","none"
"3485",1532,2017-01-31,"email","none"
"3486",1533,2017-01-03,"email","social"
"3487",1533,2017-01-11,"social","social"
"3488",1534,2017-01-06,"direct","none"
"3489",1534,2017-01-08,"display","none"
"3490",1534,2017-01-14,"display","none"
"3491",1534,2017-01-20,"display","none"
"3492",1534,2017-02-07,"display","display"
"3493",1534,2017-02-16,"display","display"
"3494",1534,2017-02-17,"display","display"
"3495",1534,2017-02-18,"display","display"
"3496",1535,2017-01-28,"none","none"
"3497",1536,2017-01-06,"social","social"
"3498",1536,2017-01-10,"social","social"
"3499",1536,2017-02-03,"direct","social"
"3500",1537,2017-02-07,"direct","none"
"3501",1537,2017-02-28,"email","none"
"3502",1538,2017-01-04,"email","none"
"3503",1538,2017-01-31,"email","none"
"3504",1538,2017-02-07,"email","none"
"3505",1538,2017-02-21,"email","none"
"3506",1539,2017-01-05,"email","none"
"3507",1539,2017-01-10,"email","none"
"3508",1540,2017-01-03,"display","none"
"3509",1540,2017-01-06,"social","none"
"3510",1540,2017-01-23,"display","social"
"3511",1543,2017-01-14,"email","none"
"3512",1544,2017-01-16,"social","none"
"3513",1544,2017-01-28,"social","none"
"3514",1546,2017-01-20,"social","none"
"3515",1549,2017-01-10,"email","none"
"3516",1550,2017-01-05,"email","none"
